n, s, t1, max1, lsq1, t2, max2, lsq2, t3, max3, lsq3, t4, max4, lsq4, t5, max5, lsq5, t6, max6, lsq6, t7, max7, lsq7, t8, max8, lsq8, t9, max9, lsq9, t10, max10, lsq10
128,1000,2.643101215,1603,13379792,9.975012064,6,125,22.22994781,4,76,30.95203662,4,58,20.7076087,3,50,2.451770544,3,52,36.12951994,3,1,,,,,,,,,
128,1000,2.978652954,1772,15263502,10.1689496,6,139,20.4947989,4,86,26.67222691,3,58,13.34704304,3,1,,,,,,,,,,,,,,,
128,1000,3.139457941,1664,15632661,11.21484566,7,188,32.44719791,4,47,27.15513396,4,55,21.62547493,3,55,4.127277851,3,43,25.76760006,3,1,,,,,,,,,
128,1000,2.590299368,1643,15143476,10.26711679,5,136,28.62162066,3,77,5.835949183,4,74,22.48219991,4,41,31.73052073,4,1,,,,,,,,,,,,
128,1000,2.644473314,1606,14043113,10.36105633,5,124,25.11354876,4,75,22.25462437,3,54,2.962666273,3,58,31.03155637,3,1,,,,,,,,,,,,
128,1000,2.700627089,1893,14445640,10.35216761,5,98,31.55265045,4,63,8.607795715,3,61,18.25996327,3,54,14.82641554,3,50,4.437826633,3,49,66.27846575,1,1,,,,,,
128,1000,2.661834717,1548,15331002,10.36589718,7,209,21.37936687,5,97,25.81904292,4,54,20.53076696,3,1,,,,,,,,,,,,,,,
128,1000,2.654248953,1617,14902505,10.46313238,5,108,19.90587997,4,70,7.126125574,4,66,28.00148678,3,1,,,,,,,,,,,,,,,
128,1000,3.252065897,1509,13607878,10.35381866,5,116,21.60613632,4,70,26.60813951,4,66,12.55918097,3,59,20.61798882,3,44,12.48727942,3,1,,,,,,,,,
128,1000,2.604149818,1704,14502599,10.08475375,5,158,30.15888262,4,77,15.76592541,4,65,21.72468829,3,49,2.251478672,3,51,62.7739439,1,1,,,,,,,,,
128,1000,2.624516487,1612,14709823,10.15775442,5,132,21.07297635,4,95,8.29473114,4,67,24.4316864,3,48,19.66131139,3,40,22.33949304,3,1,,,,,,,,,
128,1000,2.58321929,1633,14056617,10.20312619,6,140,31.52637076,4,75,12.43144035,4,48,24.52021837,3,1,,,,,,,,,,,,,,,
128,1000,2.585486889,1578,13065709,10.02878594,6,144,28.57075548,4,62,24.8516202,3,64,31.47758102,3,1,,,,,,,,,,,,,,,
128,1000,2.599903107,1624,12915795,10.21567345,5,113,23.27387404,5,78,26.46314025,4,53,10.96622229,3,55,0.958445311,4,55,17.8288641,3,1,,,,,,,,,
128,1000,2.600018263,1478,13488526,10.1473546,5,107,22.38084722,3,70,14.69325042,4,67,14.33335018,3,56,32.24406171,3,1,,,,,,,,,,,,
128,1000,2.641417265,1796,14222878,10.14002228,5,127,11.02192497,4,76,23.59811306,4,66,19.39517021,4,47,29.88467669,3,1,,,,,,,,,,,,
128,1000,2.596490622,1584,14936060,10.13673592,5,133,27.61346745,4,77,20.87662673,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.612313747,1562,12341569,10.20887232,5,87,16.85076666,4,72,12.26379991,3,61,34.46056104,3,1,,,,,,,,,,,,,,,
128,1000,2.640538454,1679,13976672,10.17467284,5,131,22.23389363,4,69,35.8893187,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.6064713,1727,14031723,10.13682771,6,155,13.40127254,4,85,20.98278999,4,68,23.96832991,3,54,3.413377523,3,56,23.51850748,3,46,0.189666271,3,46,43.66278028,1,1,,,
128,1000,2.568577528,1731,13569461,10.16378093,5,128,13.92605925,4,99,28.45860481,3,50,28.32478762,3,37,17.17953658,3,43,1.737138987,3,43,46.67858458,1,1,,,,,,
128,1000,2.600398779,1782,15105905,10.15672541,5,140,32.95956039,4,79,19.26762581,3,52,21.50497985,3,1,,,,,,,,,,,,,,,
128,1000,2.594477177,1543,14659359,10.21723366,6,130,29.20565581,3,67,6.754242182,4,47,20.72630358,3,46,10.82457399,3,47,69.01009583,1,1,,,,,,,,,
128,1000,2.590149641,1601,13733438,10.1750083,6,112,18.07103729,4,78,23.10253382,4,59,19.49713445,3,50,20.75522709,3,1,,,,,,,,,,,,
128,1000,2.627533674,1886,14540038,10.13576102,6,105,27.32301426,4,67,16.22188568,3,49,19.63265824,3,54,19.84779787,3,1,,,,,,,,,,,,
128,1000,4.084421396,1585,15372823,13.3142035,5,104,18.93284702,4,78,20.41004038,3,59,19.07424545,4,49,35.15561819,3,1,,,,,,,,,,,,
128,1000,3.157379866,1973,15303743,10.34608412,5,134,28.85584545,3,78,17.89769125,3,1,,,,,,,,,,,,,,,,,,
128,1000,3.164696455,1600,14661049,10.30810809,7,209,19.76531291,4,98,16.22251105,3,62,26.66818953,3,51,20.41681361,3,39,1.189259529,3,46,8.358051777,3,42,0.458771467,3,42,49.81670952,1,1
128,1000,2.655955791,1741,14065112,10.22136235,5,132,29.75663829,4,71,23.25557542,3,62,2.381322384,4,62,46.63448715,3,1,,,,,,,,,,,,
128,1000,2.592032194,1515,14727249,10.15847135,6,153,30.38682842,4,76,12.34541321,3,61,21.44021702,3,51,27.00072312,3,1,,,,,,,,,,,,
128,1000,2.564443111,1523,14849480,10.07213783,6,134,28.26332283,3,70,12.90764928,4,63,28.54763079,3,52,3.282350302,3,50,8.807757378,3,45,62.1649344,1,1,,,,,,
128,1000,2.581832409,1738,13980591,10.13620663,6,167,25.11466122,4,77,22.20841503,4,66,20.58252549,3,55,22.76981211,3,1,,,,,,,,,,,,
128,1000,2.617921352,1646,14579159,10.12048697,5,129,22.08676744,4,86,23.74562955,4,46,26.41332865,3,48,3.606164217,3,48,16.15183163,3,1,,,,,,,,,
128,1000,2.54930687,1527,14225735,10.12435293,6,138,27.23285794,3,61,26.92793489,3,54,26.92672729,3,49,16.94679999,3,1,,,,,,,,,,,,
128,1000,2.612211227,1541,13553911,10.21509743,5,132,29.61883402,4,58,12.47025514,4,48,32.71375704,3,1,,,,,,,,,,,,,,,
128,1000,2.566578627,1678,14723344,10.1336627,6,128,20.72038412,4,79,26.64679766,3,62,13.78722119,3,54,24.55293703,3,1,,,,,,,,,,,,
128,1000,2.592721701,1708,13407102,10.19261646,5,128,21.52893424,5,78,4.774125576,4,73,31.78228951,3,53,4.804876804,3,59,41.9414978,3,1,,,,,,,,,
128,1000,2.565471888,1740,15107353,10.1170578,6,139,32.08175993,4,82,27.57409358,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.588107824,1688,14565381,10.14714265,6,135,24.88617611,4,83,24.41565013,3,55,15.27565193,3,51,17.99123383,3,45,9.816252708,3,48,27.7007935,2,1,,,,,,
128,1000,3.209939718,1431,14169135,10.31942248,6,120,18.32869649,4,73,24.37584424,3,60,15.89739585,3,54,13.21723485,3,41,10.30637264,3,40,61.29958344,1,1,,,,,,
128,1000,3.345881224,1733,14142042,11.15180874,5,118,26.58995962,4,61,24.79495883,3,59,19.5467453,3,1,,,,,,,,,,,,,,,
128,1000,3.162875414,1558,13179997,10.49576783,5,120,29.12411809,4,71,23.16228533,3,1,,,,,,,,,,,,,,,,,,
128,1000,3.128224611,1795,13754015,10.4653132,5,143,31.70286179,4,68,13.50212431,4,71,16.08502483,3,1,,,,,,,,,,,,,,,
128,1000,3.157562256,1753,13575926,10.36371708,6,188,19.29659939,4,76,24.28739333,3,57,8.416734695,3,57,31.53838015,3,51,3.672719479,3,48,48.55133843,1,1,,,,,,
128,1000,3.200342178,1677,13756558,10.35383058,6,145,20.97882795,4,80,20.3630259,3,59,27.8224299,3,1,,,,,,,,,,,,,,,
128,1000,3.132759571,1697,13390569,10.36552596,6,168,15.2829845,4,77,27.70508552,4,66,17.79522324,3,52,37.31630135,3,1,,,,,,,,,,,,
128,1000,3.16420126,1814,15434484,10.43189669,6,115,23.29381418,4,77,12.20307136,4,66,21.48791337,3,50,12.02748442,3,48,0.189688921,3,48,59.44489431,1,1,,,,,,
128,1000,2.573772192,1644,14330326,10.11692095,6,168,24.00106215,5,83,24.14673924,4,55,17.18862438,4,54,22.10823369,3,1,,,,,,,,,,,,
128,1000,2.627029419,1809,14863818,10.4202323,6,173,20.43190575,4,69,14.67719507,4,60,14.72119427,4,51,26.56308246,3,1,,,,,,,,,,,,
128,1000,2.794281483,1526,15591532,11.43812013,6,157,16.62965965,4,84,24.3865025,3,70,28.8678546,3,41,13.88963294,3,1,,,,,,,,,,,,
128,1000,2.601071596,1631,14810150,10.17824292,5,115,32.66183281,4,65,3.507718563,4,65,34.92079616,3,1,,,,,,,,,,,,,,,
128,1000,3.454589367,1708,14871501,10.16610527,6,171,24.08066249,4,74,16.86761546,4,59,20.93081331,3,54,17.10881376,3,48,28.5283823,3,1,,,,,,,,,
128,1000,2.807754993,1739,12826793,10.10189247,5,139,36.55733776,4,64,17.84617305,3,48,10.35060883,3,47,20.10490322,3,45,64.63541031,1,1,,,,,,,,,
128,1000,2.645695448,1521,13819550,10.12721419,5,122,24.36139274,4,71,11.420573,3,64,28.53054214,3,1,,,,,,,,,,,,,,,
128,1000,2.638070583,1706,14140177,10.93516231,6,155,33.4456861,4,78,23.13036728,3,64,14.71877599,3,51,10.95747614,3,52,25.3574338,3,39,0.441686392,3,44,12.18763471,3,44,27.90428925,1,1
128,1000,3.200388432,1804,13258103,10.28465176,6,130,21.74530196,4,80,16.76939583,4,61,18.49765134,3,1,,,,,,,,,,,,,,,
128,1000,3.208149195,1787,14175154,10.28931284,6,169,19.53482866,4,86,26.30852318,3,66,15.60191011,3,1,,,,,,,,,,,,,,,
128,1000,3.160010338,1726,14135328,10.24949741,6,158,22.61595607,4,78,16.82432389,3,66,18.63346577,3,46,21.84480596,3,1,,,,,,,,,,,,
128,1000,2.659230232,1651,13220936,10.07914686,6,141,23.32425904,4,76,22.2464118,3,55,24.6780014,3,1,,,,,,,,,,,,,,,
128,1000,2.641047716,1651,15240313,10.07105637,5,120,21.33303714,4,76,27.25779295,3,52,2.089165211,3,52,28.35597825,3,1,,,,,,,,,,,,
128,1000,2.569948196,1473,14323445,10.09995794,5,126,19.24885154,4,78,18.03051925,3,56,5.824825525,3,52,36.09027457,3,41,2.323768854,3,41,1.28277421,3,41,43.78887439,1,1,,,
128,1000,2.583221674,1574,15371344,10.07545996,5,115,17.80140495,4,82,35.58902407,3,40,20.48513746,3,46,2.310978174,3,48,26.88401127,3,1,,,,,,,,,
128,1000,2.572156906,1494,13273946,10.07589126,6,172,22.4204886,4,73,24.28968382,3,61,5.327299833,3,47,29.34870648,3,1,,,,,,,,,,,,
128,1000,2.63051939,1565,14817663,10.01885509,6,139,26.0179677,4,79,16.58490276,4,64,28.7674129,3,53,19.35060573,3,1,,,,,,,,,,,,
128,1000,2.6042974,1533,13586259,10.08490467,6,172,21.34817171,3,69,21.53352141,4,59,13.17619348,3,54,37.60265899,3,1,,,,,,,,,,,,
128,1000,3.174563169,1537,14967444,10.34169602,5,136,27.64963531,4,70,24.95573568,3,51,13.92201352,3,51,23.15219259,3,44,2.501151562,3,44,1.536520243,3,41,47.24840665,1,1,,,
128,1000,3.21752429,1768,15671839,10.40190291,5,123,18.69799638,4,83,24.30267692,3,52,12.20971537,3,58,28.39764547,3,1,,,,,,,,,,,,
128,1000,3.199817657,1966,14406355,10.40603185,5,111,19.66554713,4,67,27.64032388,3,54,24.8864212,3,40,10.73627353,3,40,9.419762611,3,1,,,,,,,,,
128,1000,3.149176359,1654,15007310,10.36215425,6,135,14.51932502,4,83,27.37691665,3,51,24.09525108,3,52,19.80485678,3,1,,,,,,,,,,,,
128,1000,3.169277191,1495,13639650,10.30400419,6,132,18.46855378,4,74,12.58627105,4,64,14.85067463,3,46,20.54339433,3,46,30.66804194,3,1,,,,,,,,,
128,1000,3.20136857,1564,15126659,11.62100911,5,132,17.50391936,4,75,19.6448307,3,58,26.36355114,3,1,,,,,,,,,,,,,,,
128,1000,2.626176357,1495,13519110,10.11475515,6,129,16.3786757,4,87,17.10616541,4,63,32.84914374,3,50,15.8146894,3,45,48.86713886,1,1,,,,,,,,,
128,1000,2.571822643,1628,13420594,10.01318955,6,154,23.38010907,4,85,31.14684439,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.57759428,1482,14764364,10.03796196,5,134,26.85142112,4,75,16.35455799,3,47,10.14400887,4,54,19.61082506,3,46,27.80419159,3,1,,,,,,,,,
128,1000,2.603042126,1510,15537189,10.12042642,5,152,26.70106435,4,82,22.13433981,3,56,17.87390399,3,53,24.33872437,3,47,11.95066953,3,1,,,,,,,,,
128,1000,2.573809862,1609,14641874,10.40868711,6,155,16.35934925,5,92,41.76848197,3,53,1.386858463,3,51,8.228378057,3,49,20.47207475,3,1,,,,,,,,,
128,1000,2.58719635,1606,15335504,10.01516485,7,131,30.60840678,4,67,18.87626696,4,63,24.12134528,3,49,3.028645277,3,49,62.72060442,1,1,,,,,,,,,
128,1000,2.642688036,1752,14369640,11.70056748,5,120,23.10199523,5,70,18.21589208,4,61,41.2223103,3,1,,,,,,,,,,,,,,,
128,1000,2.610462666,1644,14867955,10.05602145,6,139,17.57078457,5,75,30.93139958,3,53,14.94737005,3,42,13.55566835,4,42,20.69097257,3,1,,,,,,,,,
128,1000,2.615186453,1560,14640033,10.08838892,7,165,30.66768336,4,74,31.09151769,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.613917828,1722,13081523,10.16198635,6,142,25.6709609,4,63,14.35665703,3,62,10.39645338,3,56,27.44749069,3,45,19.98504257,3,1,,,,,,,,,
128,1000,2.629388094,1514,12883510,10.22428894,5,120,30.25525188,3,48,23.04616165,4,67,15.48616052,3,53,12.52045703,3,52,13.73388362,3,42,1.202514648,3,42,48.69903111,1,1,,,
128,1000,2.633175611,1654,14697959,10.2781601,7,158,30.67653131,4,67,20.83240342,3,53,16.09738016,3,44,1.310403585,3,44,27.1398387,3,1,,,,,,,,,
128,1000,2.651146173,1667,15124297,10.35612965,6,114,16.57551193,4,91,21.94193029,3,52,15.68431449,3,49,21.02157402,3,1,,,,,,,,,,,,
128,1000,2.583547115,1688,14456669,10.35017562,5,141,26.45174575,4,68,21.69223142,4,68,41.70060492,2,1,,,,,,,,,,,,,,,
128,1000,2.658447981,1549,15501764,10.27492785,6,136,33.28014135,4,71,24.4930048,3,56,8.829860449,3,41,19.87271595,3,1,,,,,,,,,,,,
128,1000,2.612578869,1698,15096093,10.332196,5,123,22.70709324,4,72,9.804311275,4,65,29.14692998,3,54,21.62592411,3,43,29.14099383,3,1,,,,,,,,,
128,1000,2.541050434,1435,14621029,10.11813998,5,110,13.02196217,4,85,17.74993706,4,69,17.06729126,3,1,,,,,,,,,,,,,,,
128,1000,2.645016909,1450,15029573,10.18333125,5,123,18.5986774,4,78,18.32638025,3,63,27.0656147,3,1,,,,,,,,,,,,,,,
128,1000,2.619883299,1778,14070186,10.1065495,6,130,19.86418748,4,69,24.1645751,4,59,18.37124276,3,51,15.9146564,3,1,,,,,,,,,,,,
128,1000,2.592892408,1724,12300731,10.0516808,6,162,22.91721749,4,83,19.18370724,4,73,29.06137943,4,52,6.831095219,3,46,10.25290322,4,49,53.3062706,1,1,,,,,,
128,1000,2.639028072,1482,13363104,10.1538341,5,86,24.72336936,5,83,18.73123002,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.621551514,1635,14779771,10.18161917,7,131,38.19484997,4,70,20.63967013,3,57,26.06291604,3,1,,,,,,,,,,,,,,,
128,1000,2.622009039,1866,13805753,10.11981201,4,117,19.62733364,4,86,18.54508018,3,68,27.67347002,3,49,0.92997551,3,49,2.729943037,3,44,68.2203753,1,1,,,,,,
128,1000,2.587475061,1526,14044300,10.14145899,6,158,21.8757298,4,75,26.64755273,4,57,18.56365633,3,45,8.029861927,3,43,48.28484011,3,1,,,,,,,,,
128,1000,2.598638058,1542,14805656,10.15851784,5,149,18.61031055,4,81,31.75147629,4,63,1.538990259,3,59,22.65587783,3,51,58.49523711,1,1,,,,,,,,,
128,1000,2.646778822,1514,14929523,10.19268775,6,131,19.7527082,4,67,25.80807304,4,55,11.82094383,3,1,,,,,,,,,,,,,,,
128,1000,2.611540318,1593,13950487,10.17977309,5,101,16.93577838,4,79,25.33196902,4,57,19.67067289,3,56,0.877541065,3,55,51.65879917,3,1,,,,,,,,,
128,1000,3.160884619,1740,15552309,11.03454947,6,153,16.37393045,4,83,23.83438945,4,54,33.75787687,3,48,6.388669968,3,43,58.36437011,1,1,,,,,,,,,
128,1000,2.704107285,1535,14244885,9.043127775,5,157,23.48902893,3,75,9.124757528,4,72,32.41787934,3,43,33.71722674,3,1,,,,,,,,,,,,
128,1000,2.259151936,1527,14605936,10.24966741,6,102,22.86207271,4,74,20.76586843,4,51,4.589462757,3,51,18.1088593,3,38,8.743507862,3,38,38.08300519,1,1,,,,,,
128,1000,3.206462145,1733,14323883,10.14423418,6,170,21.37952709,4,96,25.64781094,4,61,21.05285358,3,55,25.1700983,3,1,,,,,,,,,,,,
128,1000,3.324142933,1578,15008431,10.49709845,7,151,24.92632294,4,64,21.86915922,4,63,20.36279249,3,47,10.55398726,3,45,12.66209173,3,45,1.103116989,3,44,44.42564464,1,1,,,
128,1000,2.872169971,1725,14890115,10.10136437,5,140,18.36092353,4,67,29.91119432,3,54,9.391546011,3,54,17.61797881,3,1,,,,,,,,,,,,
128,1000,2.896280289,1867,13953873,10.04291248,6,150,17.81349778,5,71,11.26463723,4,61,18.56669044,3,49,15.38822293,3,51,19.8860445,3,1,,,,,,,,,
128,1000,2.897299767,1638,15010930,10.2464366,6,137,14.91466546,5,90,19.93006492,3,51,14.49672055,4,51,30.14459682,3,1,,,,,,,,,,,,
128,1000,2.900803804,1697,13678416,10.15927815,5,143,13.43169594,4,84,38.07500505,3,59,11.12771273,3,1,,,,,,,,,,,,,,,
128,1000,2.856584311,1551,14515778,10.1991446,6,112,31.29843545,4,72,9.555723667,3,71,28.17240143,4,55,9.543411493,3,48,14.69115281,3,42,1.066892147,3,1,,,,,,
128,1000,2.888694286,1566,14168863,10.10556722,5,126,28.92459941,4,53,18.41350102,4,1,,,,,,,,,,,,,,,,,,
128,1000,2.889619589,1676,14582423,10.13781333,7,137,23.21852326,4,67,32.01883292,3,58,16.21543384,3,55,26.8529985,4,38,1.032836676,3,38,46.63929248,1,1,,,,,,
128,1000,2.929961205,1749,14586460,10.16145539,6,150,13.32655478,4,91,31.06037283,4,61,12.34260106,3,49,25.38975453,3,1,,,,,,,,,,,,
128,1000,2.926900148,1564,14388816,10.08377051,6,179,25.02695179,4,77,14.99576831,4,64,37.52293873,3,1,,,,,,,,,,,,,,,
128,1000,2.867916346,1730,14750009,10.16754532,6,184,23.71659207,4,74,17.22578669,4,70,3.527502537,4,67,22.89482427,3,51,38.65430546,3,1,,,,,,,,,
128,1000,2.860120296,1578,14439477,10.1355176,6,172,27.56152868,4,85,25.45824552,4,66,20.53569674,3,48,16.48086882,3,1,,,,,,,,,,,,
128,1000,2.869699001,1744,14843604,10.12723899,5,119,30.95193172,4,66,15.29850411,4,62,23.61904597,3,46,4.937016964,3,54,76.01634622,1,1,,,,,,,,,
128,1000,2.860892534,1585,14330147,10.22888541,5,151,31.74567413,5,67,9.064134121,4,64,31.83775687,3,49,8.052364588,3,51,34.60774446,3,40,1.113465071,3,29,32.53260112,1,1,,,
128,1000,2.901411772,1764,12821791,10.17116046,5,125,24.07869315,4,84,31.76913404,3,54,2.889872313,3,53,14.23798895,3,52,4.231731176,3,54,0.039651632,3,54,58.05016518,1,1,,,
128,1000,2.845597506,1758,14298716,10.22516394,6,163,25.64956927,4,76,22.43267703,3,58,18.28660583,4,41,16.41453648,3,1,,,,,,,,,,,,
128,1000,2.901203871,1598,15036672,10.22100377,5,133,13.90470529,5,89,29.89874482,3,62,4.410377741,4,61,30.19804978,3,1,,,,,,,,,,,,
128,1000,2.846580267,1602,14883862,10.13918662,5,144,28.53329492,4,58,17.26357675,3,56,6.321013212,4,57,21.51553369,3,47,5.861079216,3,1,,,,,,,,,
128,1000,2.897502184,1635,14771917,10.21894979,5,111,20.83136034,4,78,28.30651569,4,60,16.54829955,3,57,17.47254252,3,45,13.75988626,3,1,,,,,,,,,
128,1000,2.869396925,1685,12272743,10.19027472,5,159,23.13460612,5,78,29.37555575,3,51,14.8601644,3,56,21.83345699,3,1,,,,,,,,,,,,
128,1000,2.92286253,1808,15664110,10.13809276,7,155,38.56953907,4,54,16.29924583,3,57,11.43244362,3,50,1.796748161,3,48,28.18308735,3,1,,,,,,,,,
128,1000,2.869598627,1552,13213372,10.19934011,5,141,16.20562124,5,87,31.55029726,3,54,16.85093451,3,45,28.57904172,3,1,,,,,,,,,,,,
128,1000,2.85910368,1523,15088085,10.26740289,6,131,31.11850548,4,65,11.9989655,3,63,31.00913048,3,1,,,,,,,,,,,,,,,
128,1000,2.865752459,1843,15214828,10.17893219,6,126,15.94682765,4,102,34.9090271,4,57,25.91561079,3,49,3.407104492,3,49,21.94223595,3,1,,,,,,,,,
128,1000,2.949719429,1914,13467673,11.080827,6,147,29.83637166,4,70,25.29313874,4,52,12.89287019,3,51,17.61688638,3,47,0.321261406,3,47,63.55130339,1,1,,,,,,
128,1000,2.904409647,1545,14549284,10.33885837,6,185,19.23290348,4,66,20.5737462,3,1,,,,,,,,,,,,,,,,,,
128,1000,2.923547745,1675,15428301,10.39083838,5,124,19.66773582,4,75,22.27058244,3,53,6.371551991,3,53,38.85310936,3,1,,,,,,,,,,,,
128,1000,2.924522877,1626,14414101,10.45192361,6,147,21.51736712,4,69,22.89823246,4,64,7.947593689,3,56,42.77327704,3,1,,,,,,,,,,,,
128,1000,2.868334055,1536,14471564,10.16638112,6,148,12.59156346,4,84,24.76528788,3,67,13.85368538,3,42,30.53081369,3,1,,,,,,,,,,,,
128,1000,2.90674758,1608,14147043,10.19468236,6,143,28.49676061,4,72,16.01202869,3,61,14.7481699,4,53,6.271039248,3,52,39.40435386,3,1,,,,,,,,,
128,1000,2.904083252,1712,14202718,10.21636033,5,107,19.3368187,4,64,11.64868689,4,69,15.34027839,3,41,26.88495708,3,1,,,,,,,,,,,,
128,1000,2.876923084,1740,15324880,10.19471669,6,134,23.08714676,4,84,25.18002748,4,63,23.8796742,3,1,,,,,,,,,,,,,,,
128,1000,2.879718542,1615,14351603,10.0805223,7,166,30.91995001,4,74,14.9313798,4,57,1.788945198,4,51,36.2014668,3,44,2.387270212,3,1,,,,,,,,,
128,1000,2.923063517,1608,14860394,10.16264343,6,133,22.80479836,4,81,11.27977371,4,62,26.28220201,3,46,11.96554732,3,1,,,,,,,,,,,,
128,1000,2.930872202,1705,14843994,10.10365415,6,162,21.18309903,4,85,12.4426949,4,74,20.47530437,3,50,20.69782615,3,44,4.249837875,3,44,0.431057215,3,44,63.04923964,1,1,,,
128,1000,2.885059357,1553,15341673,10.21823311,5,136,22.37104654,4,58,12.09069324,4,71,19.81422853,3,45,23.00097489,3,1,,,,,,,,,,,,
128,1000,2.873015165,1593,14930380,10.19251251,5,126,26.65858889,4,68,24.7827642,3,58,22.27904963,3,49,0.613863707,4,50,67.87006736,1,1,,,,,,,,,
128,1000,2.901101351,1650,14260675,10.18485451,5,122,21.87143755,4,81,25.21440578,3,46,8.211233854,3,58,27.93130231,3,53,7.079242706,3,48,52.05586576,1,1,,,,,,
128,1000,2.86729908,1720,15232578,10.19503236,5,105,24.23405838,4,79,15.58343482,4,69,19.85405135,3,48,14.03672266,3,51,22.07323503,3,1,,,,,,,,,
128,1000,2.869861364,1654,13607234,10.20863008,5,127,19.18938112,4,80,21.67849112,3,59,24.45839238,3,50,2.300997019,3,53,0.863063574,3,51,55.60151744,1,1,,,,,,
128,1000,2.898025274,1867,15110079,10.27153945,6,143,23.55699301,4,71,9.325220585,4,72,31.28534102,3,51,12.13759041,3,1,,,,,,,,,,,,
128,1000,2.840214252,1637,12589549,10.27542257,5,141,30.74069357,4,73,11.18497801,3,60,22.78720045,3,45,21.00491667,3,1,,,,,,,,,,,,
128,1000,2.883120537,1622,15844113,10.20474124,5,102,18.4192636,4,75,19.75851107,3,63,21.65182734,3,1,,,,,,,,,,,,,,,
128,1000,2.886434555,1698,14193432,10.19328499,7,143,29.73860574,4,68,20.65308261,3,56,17.36395907,3,53,10.49455523,3,1,,,,,,,,,,,,
128,1000,2.863646746,1564,13680839,10.28077435,6,146,24.60266614,4,74,7.651756048,4,71,41.70838904,3,1,,,,,,,,,,,,,,,
128,1000,2.83994031,1539,14382673,10.23877549,5,129,18.54288387,4,77,25.03068972,3,58,20.42740178,3,62,31.88887978,3,1,,,,,,,,,,,,
128,1000,2.917626619,1633,15265012,10.17289972,6,170,21.48407269,4,70,13.90095878,3,59,21.11238194,3,61,29.75803709,3,1,,,,,,,,,,,,
128,1000,2.897716761,1604,14243435,10.16312146,7,200,28.11624479,4,73,17.49716592,3,69,16.49409676,3,52,21.72047329,4,49,14.10032463,3,1,,,,,,,,,
128,1000,2.837724447,1603,12403329,9.937610149,5,105,12.70732498,5,90,24.08940887,3,55,30.18942761,3,43,0.885055065,3,1,,,,,,,,,,,,
128,1000,3.87603116,1759,13091466,11.52092004,6,134,30.52754402,4,78,12.07036519,3,63,26.69016099,3,56,20.30290461,3,44,3.76247716,3,44,59.08752036,1,1,,,,,,
128,1000,2.549343109,1601,15899109,10.1048708,8,163,26.93941855,4,75,21.54864812,3,55,12.87949896,4,55,20.00978565,3,1,,,,,,,,,,,,
128,1000,2.535081387,1702,13824102,10.13154054,6,128,27.37885761,3,72,12.38172865,3,68,18.60336065,3,57,18.91753745,3,1,,,,,,,,,,,,
128,1000,2.579584599,1545,12707273,10.34899235,5,133,34.43728447,4,70,24.50247335,4,55,31.21194172,3,1,,,,,,,,,,,,,,,
128,1000,2.581760645,1577,14713508,10.19156289,6,156,26.9840169,5,68,11.70307541,4,68,27.81576061,3,1,,,,,,,,,,,,,,,
128,1000,2.784007311,1465,13598738,11.01294947,6,141,29.18314266,4,72,20.06202626,3,62,14.74971604,3,47,16.91721296,3,47,0.281433344,3,44,56.30243111,1,1,,,,,,
128,1000,2.508130312,1613,14036450,10.04340196,6,157,27.06882071,4,83,14.76463342,3,73,20.69883513,3,54,10.94062519,3,48,62.70216036,1,1,,,,,,,,,
128,1000,2.501192808,1477,14757445,10.14450741,5,131,23.82837725,4,83,11.75712562,4,65,25.12198114,3,1,,,,,,,,,,,,,,,
128,1000,2.526985645,1780,13412312,10.2291975,5,116,26.68350959,4,63,9.391569853,3,65,23.93886638,3,58,9.598418236,3,50,63.72455001,1,1,,,,,,,,,
128,1000,2.518010139,1729,15457865,10.19513965,6,115,23.92677069,5,69,22.83013749,3,60,11.71413636,3,59,8.738226652,3,56,48.12326765,3,1,,,,,,,,,
128,1000,3.08652854,1610,14232796,10.27163339,7,156,21.90483832,4,74,21.10274982,4,59,21.05071521,3,48,20.62204742,4,1,,,,,,,,,,,,
128,1000,3.054941654,1707,14047122,10.36451888,5,99,21.57871604,4,78,27.65456748,3,54,8.331557035,3,49,25.14441609,3,46,1.947041512,3,36,7.054882765,3,41,51.42606664,1,1,,,
128,1000,3.03524518,1751,15910438,10.29732299,7,172,37.69064164,3,74,13.91784835,4,55,22.91770744,3,40,16.57534313,3,39,5.575669765,3,39,46.87783027,1,1,,,,,,
128,1000,3.040368795,1613,14724927,10.29069328,6,157,40.66715622,3,57,4.167696953,3,53,28.47222733,3,49,22.4072156,3,1,,,,,,,,,,,,
128,1000,2.496061325,1537,13786223,10.08896375,5,151,22.2765274,4,69,31.43868661,4,50,9.598273993,3,56,20.16351795,3,48,12.80675769,3,45,1.453150272,3,43,0.291271687,3,44,38.53087425,1,1
128,1000,2.531954288,1599,15646530,10.11737847,6,104,22.96588874,4,72,20.74804592,4,61,24.74366331,3,47,16.69091797,3,1,,,,,,,,,,,,
128,1000,2.516625404,1620,15844905,10.18752003,5,126,19.03299952,4,80,25.04979181,4,63,15.98050547,3,1,,,,,,,,,,,,,,,
